name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,regional_sales_total,decade,sales_tier,is_high_seller,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,dominant_region
Fable: The Lost Chapters,PC,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0.0,0.01,0.07,0.07,2000s,low,0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,Europe
Loons: The Fight For Fame,XB,2002,Action,Atari,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Second Sight,XB,2004,Adventure,Codemasters,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Metal Gear Solid,GB,2000,Action,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Totaled!,XB,2002,Racing,Rage Software,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Bleach: Heat the Soul 3,PSP,2006,Fighting,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Ecco: The Tides of Time,GEN,1993,Adventure,Sega,0.0,0.0,0.07,0.0,0.07,0.07,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Rock Band Track Pack: Classic Rock,X360,2009,Misc,MTV Games,0.07,0.0,0.0,0.01,0.07,0.08,2000s,low,0,0.8750000000000001,0.0,0.0,0.125,North America
Open Season,Wii,2006,Platform,Ubisoft,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Football Manager 2010,PC,2009,Sports,Sega,0.0,0.06,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.0,0.8571428571428572,0.0,0.14285714285714288,Europe
Dave Mirra BMX Challenge,Wii,2007,Sports,505 Games,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Machine Head,PS,1996,Shooter,Eidos Interactive,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Vanguard Bandits,PS,1998,Strategy,Human Entertainment,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Lost Heroes,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
The Legend of Heroes VII: The Trail of Zero,PSV,2012,Role-Playing,Falcom Corporation,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,0.07,0.07,2000s,low,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,North America
Shin Chan Contra ¡Los Plastas!,DS,2009,Platform,505 Games,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Inversion,PS3,2012,Shooter,Namco Bandai Games,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Silent Hill: Origins,PS2,2008,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Blast Radius,PS,1998,Action,Psygnosis,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Zumba Fitness Core,X360,2012,Misc,505 Games,0.0,0.06,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.0,0.8571428571428572,0.0,0.14285714285714288,Europe
ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Rec Room Games,DS,2011,Sports,Destineer,0.07,0.0,0.0,0.0,0.07,0.07,2010s,low,0,1.0,0.0,0.0,0.0,North America
Theme Park,DS,2007,Simulation,Electronic Arts,0.0,0.03,0.03,0.0,0.07,0.06,2000s,low,0,0.0,0.5,0.5,0.0,Europe
Yamaha Supercross,Wii,2009,Racing,Zoo Digital Publishing,0.05,0.01,0.0,0.01,0.07,0.07,2000s,low,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,North America
Pro Yaky? Spirits 2011,3DS,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft Game Studios,0.0,0.06,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.0,0.8571428571428572,0.0,0.14285714285714288,Europe
Taz Wanted,XB,2002,Platform,Atari,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,DS,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Emergency 2012,PC,2010,Simulation,Deep Silver,0.01,0.04,0.0,0.01,0.07,0.060000000000000005,2010s,low,0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,Europe
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,2014,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Wallace & Gromit in Project Zoo,GC,2003,Platform,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
John Madden Football,SNES,1991,Sports,Imagineer,0.0,0.0,0.07,0.0,0.07,0.07,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Aero Gauge,N64,1997,Racing,ASCII Entertainment,0.06,0.01,0.0,0.0,0.07,0.06999999999999999,1990s,low,0,0.8571428571428572,0.14285714285714288,0.0,0.0,North America
Battlezone: Rise of the Black Dogs,N64,2000,Strategy,Crave Entertainment,0.06,0.01,0.0,0.0,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.14285714285714288,0.0,0.0,North America
Caesars Palace Advance: Millennium Gold Edition,GBA,2001,Misc,Majesco Entertainment,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Shadowgate 64: Trials of the Four Towers,N64,1999,Adventure,Kemco,0.06,0.01,0.0,0.0,0.07,0.06999999999999999,1990s,low,0,0.8571428571428572,0.14285714285714288,0.0,0.0,North America
Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,North America
Super Robot Spirits,N64,1998,Fighting,Banpresto,0.0,0.0,0.04,0.03,0.07,0.07,1990s,low,0,0.0,0.0,0.5714285714285714,0.4285714285714285,Japan
Mia Hamm Soccer 64,N64,2000,Sports,THQ,0.06,0.01,0.0,0.0,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.14285714285714288,0.0,0.0,North America
MLB Front Office Manager,X360,2009,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
GunParade Orchestra: Shiro no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.01,0.04,0.0,0.01,0.07,0.060000000000000005,2000s,low,0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,Europe
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,PSP,2009,Action,Irem Software Engineering,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
BlazBlue: Chrono Phantasma Extend,PSV,2015,Action,PQube,0.0,0.05,0.0,0.01,0.07,0.060000000000000005,2010s,low,0,0.0,0.8333333333333333,0.0,0.16666666666666666,Europe
Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2010s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Ant Nation,DS,2009,Simulation,Konami Digital Entertainment,0.06,0.01,0.0,0.01,0.07,0.07999999999999999,2000s,low,0,0.7500000000000001,0.12500000000000003,0.0,0.12500000000000003,North America
FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
MotoGP 15,PS3,2015,Racing,Milestone S.r.l.,0.0,0.03,0.03,0.01,0.07,0.06999999999999999,2010s,low,0,0.0,0.4285714285714286,0.4285714285714286,0.14285714285714288,Europe
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
The Sims 2: Seasons,PC,2007,Simulation,Electronic Arts,0.01,0.04,0.0,0.01,0.07,0.060000000000000005,2000s,low,0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,Europe
Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
NHL 2K9,Wii,2008,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Tales of Rebirth,PSP,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
The Guy Game,XB,2004,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0.0,0.03,0.04,0.0,0.07,0.07,2010s,low,0,0.0,0.4285714285714285,0.5714285714285714,0.0,Japan
Battleborn,PC,2016,Shooter,Take-Two Interactive,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Let's Ride! Dreamer,GBA,2005,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
Tecmo's Deception,PS,1996,Role-Playing,Sunsoft,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.07,0.0,0.0,0.0,0.07,0.07,2010s,low,0,1.0,0.0,0.0,0.0,North America
Anubis II,Wii,2007,Platform,Metro 3D,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Point Blank DS (JP sales),DS,2006,Shooter,Atari,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,Atari,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Guilty Gear Xrd -Revelator-,PS3,2016,Fighting,PQube,0.01,0.02,0.02,0.01,0.07,0.060000000000000005,2010s,low,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,Europe
G-Saviour,PS2,2000,Action,Sunrise Interactive,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Gintama DS: Yorozuya Daisoudou,DS,2006,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Heavenly Guardian,Wii,2007,Shooter,505 Games,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Cut the Rope,3DS,2014,Puzzle,Activision,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Crimson Sea 2,PS2,2004,Action,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
The Legend of Heroes: Trails in the Sky First Chapter,PSV,2015,Role-Playing,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.06,2010s,low,0,1.0,0.0,0.0,0.0,North America
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,3DS,2013,Action,FuRyu,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,2008,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
IA/VT Colorful,PSV,2015,Misc,Marvelous Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
AMF Bowling Pinbusters!,DS,2008,Sports,Vir2L Studios,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Alpha and Omega,DS,2010,Action,Unknown,0.06,0.0,0.0,0.0,0.07,0.06,2010s,low,0,1.0,0.0,0.0,0.0,North America
RayStorm,PS,1997,Shooter,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Jake Power: Handyman,DS,2008,Adventure,Ubisoft,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
My Dress-Up,DS,2008,Misc,Oxygen Interactive,0.06,0.01,0.0,0.01,0.07,0.07999999999999999,2000s,low,0,0.7500000000000001,0.12500000000000003,0.0,0.12500000000000003,North America
Circuit Breakers,PS,1998,Racing,Mindscape,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Trick DS-han: Kakushi Kami no Sumukan,DS,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Catwoman,GC,2004,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Colosseum: Road to Freedom,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Target: Terror,Wii,2008,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
BeatMania,PS2,2006,Simulation,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,2006,Action,Banpresto,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Sprint Cars: Road to Knoxville,PS2,2005,Racing,THQ,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Shrek's Carnival Craze Party Games,PS2,2008,Misc,Activision,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Real Time Conflict: Shogun Empires,DS,2005,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Dream Dance & Cheer,Wii,2009,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Enemy Front,PS3,2014,Shooter,City Interactive,0.01,0.05,0.0,0.01,0.07,0.07,2010s,low,0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,Europe
Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.04,0.02,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.5714285714285715,0.28571428571428575,0.0,0.14285714285714288,North America
Billy's Boot Camp: Wii de Enjoy Diet!,Wii,2011,Sports,Rocket Company,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Pitfall: The Lost Expedition,XB,2004,Platform,Activision,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Fantastic Four,PS,1997,Action,Acclaim Entertainment,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,2007,Adventure,Alchemist,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Tournament of Legends,Wii,2010,Fighting,Sega,0.04,0.02,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.5714285714285715,0.28571428571428575,0.0,0.14285714285714288,North America
Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.01,0.07,0.07,2000s,low,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,North America
River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0.0,0.0,0.07,0.07,2000s,low,0,0.7142857142857143,0.2857142857142857,0.0,0.0,North America
San Goku Shi Taisen Ten,DS,2008,Strategy,Sega,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Generator Rex: Agent of Providence,DS,2011,Action,Activision,0.05,0.01,0.0,0.01,0.07,0.07,2010s,low,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,North America
Dynasty Warriors 8: Empires,XOne,2014,Action,Tecmo Koei,0.04,0.02,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.5714285714285715,0.28571428571428575,0.0,0.14285714285714288,North America
Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Crazy Taxi 2,DC,2001,Racing,Sega,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0.0,0.0,0.07,0.0,0.07,0.07,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Tank! Tank! Tank!,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07,0.08,2010s,low,0,0.25,0.125,0.625,0.0,Japan
My Horse & Me: Riding for Gold,DS,2008,Sports,Atari,0.05,0.01,0.0,0.01,0.07,0.07,2000s,low,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,North America
Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0.0,0.0,0.07,0.0,0.07,0.07,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.0,0.8571428571428572,0.0,0.14285714285714288,Europe
Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Famicom Mini: Wrecking Crew,GBA,2004,Puzzle,Nintendo,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014,Action,Nippon Columbia,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.02,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.5714285714285715,0.28571428571428575,0.0,0.14285714285714288,North America
Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Classic Action: Devilish,DS,2005,Misc,505 Games,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Jackass the Game DS,DS,2008,Action,Empire Interactive,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,Electronic Arts,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,0.06999999999999999,2010s,low,0,0.8571428571428572,0.0,0.0,0.14285714285714288,North America
Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.07,0.06,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,0.06,2000s,low,0,1.0,0.0,0.0,0.0,North America
Ken to Mahou to Gakuen Mono. 3,PS3,2010,Role-Playing,Acquire,0.0,0.0,0.07,0.0,0.07,0.07,2010s,low,0,0.0,0.0,1.0,0.0,Japan
Hikaru no Go: Heian Gensou Ibunroku,PS,2002,Adventure,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.07,0.06,2000s,low,0,0.0,0.0,1.0,0.0,Japan
Godzilla (2014),PS3,2014,Action,Namco Bandai Games,0.0,0.01,0.06,0.0,0.07,0.06999999999999999,2010s,low,0,0.0,0.14285714285714288,0.8571428571428572,0.0,Japan
Dynasty Warriors DS: Fighter's Battle,DS,2007,Action,Tecmo Koei,0.04,0.0,0.03,0.0,0.07,0.07,2000s,low,0,0.5714285714285714,0.0,0.4285714285714285,0.0,North America
Samurai Shodown,NG,1993,Fighting,SNK,0.0,0.0,0.07,0.0,0.07,0.07,1990s,low,0,0.0,0.0,1.0,0.0,Japan
OverBlood 2,PS,1998,Action,Evolution Games,0.0,0.0,0.06,0.0,0.07,0.06,1990s,low,0,0.0,0.0,1.0,0.0,Japan
Fighter Maker 2,PS2,2002,Fighting,Enterbrain,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Lifeline,PS2,2003,Adventure,Sony Computer Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
Dragon Valor,PS,1999,Role-Playing,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,0.07,1990s,low,0,0.5714285714285714,0.4285714285714285,0.0,0.0,North America
Judie no Atelier: Guramnat no Renkinjutsushi,PS2,2002,Role-Playing,Gust,0.0,0.0,0.07,0.0,0.07,0.07,2000s,low,0,0.0,0.0,1.0,0.0,Japan
NHL 2005,GC,2004,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Midway Arcade Treasures 3,GC,2005,Misc,Midway Games,0.05,0.01,0.0,0.0,0.07,0.060000000000000005,2000s,low,0,0.8333333333333333,0.16666666666666666,0.0,0.0,North America
Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,0.03,0.04,0.0,0.0,0.07,0.07,2010s,low,0,0.4285714285714285,0.5714285714285714,0.0,0.0,Europe
Firefighter F.D.18,PS2,2004,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,0.06999999999999999,2000s,low,0,0.4285714285714286,0.4285714285714286,0.0,0.14285714285714288,North America
